,transaction_id,customer_id,timestamp,home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,exchange_rate_src_to_dest,device_id,new_device,ip_address,ip_country,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,chargeback_history_count,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,is_fraud,amount_dest,date_only,time_only,days_only,period_of_the_day,fee_bracket,ip_risk_score_bracket,device_trust_bucket
3048,a51312f3-73df-4f36-931e-32ebffa0387e,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-09-20 02:23:49.000,US,USD,CNY,MOBILE,79.54,79.54,2.3,7.142857,ac49a9ad-a06f-4f95-948d-daf3fc579ac5,False,141.193.234.231,US,False,0.239,STANDARD,298,0.336,0,0.166,0,0,0.0,False,568.14284578,2023-09-20,1900-01-01 02:23:49,Wednesday,Night,no risk,no risk,no risk
3049,8d4513e7-ae54-481f-95e8-7589e4db2971,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-09-20 02:39:31.000,US,USD,PHP,WEB,51.87,51.87,2.37,58.823529,421fdcf6-d8e2-4d7d-a288-f10980ac0aa7,False,167.128.212.110,US,False,0.389,STANDARD,263,0.522,0,0.223,0,0,0.1,False,3051.17644923,2023-09-20,1900-01-01 02:39:31,Wednesday,Night,no risk,no risk,no risk
3050,6b53c601-e5f8-4264-b665-e25ad1372c6b,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-09-20 05:01:06.000,US,USD,USD,MOBILE,31.15,31.15,0.87,1.0,6b2a942b-cbed-4820-8a09-8de6b614b525,False,250.202.198.148,US,False,0.174,ENHANCED,367,0.939,0,0.176,0,0,0.0,False,31.15,2023-09-20,1900-01-01 05:01:06,Wednesday,Night,no risk,no risk,high risk
3051,4d0d18b2-85ed-434a-b524-6e02a0b5b577,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-09-20 11:52:02.000,US,USD,GBP,MOBILE,151.67,151.67,2.94,0.8,3c27e832-cb50-4fc5-b782-ec97f6a5d50c,False,163.44.46.128,US,False,0.541,ENHANCED,367,0.939,0,0.176,0,0,0.0,False,121.336,2023-09-20,1900-01-01 11:52:02,Wednesday,Day,no risk,no risk,high risk
3052,7079c0fa-bb48-4aa1-ba0d-4954dba72517,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-09-20 11:52:21.000,US,USD,USD,MOBILE,513.55,513.55,8.85,1.0,a09ebe4d-4e58-4897-b5fd-a5386981dd86,False,102.25.88.58,US,False,0.239,STANDARD,147,0.551,0,0.391,0,0,0.0,False,513.55,2023-09-20,1900-01-01 11:52:21,Wednesday,Day,no risk,no risk,no risk
3053,e171b613-90e4-4e98-b8c3-fc31b794487d,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-09-20 15:46:44.000,US,USD,INR,MOBILE,36.93,36.93,2.26,83.333333,fea688e8-fc0b-4eae-b389-fa62411aa613,False,185.73.155.50,US,False,0.356,STANDARD,147,0.551,0,0.391,0,0,0.0,False,3077.4999876899997,2023-09-20,1900-01-01 15:46:44,Wednesday,Day,no risk,no risk,no risk
3054,ffc1eeb5-618d-4c9c-b795-8479806ab983,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-09-20 15:51:55.000,US,USD,INR,MOBILE,110.43,110.43,3.23,83.333333,f64ad6de-2bfa-48ea-b296-1ea7c3530604,False,126.162.107.93,US,False,0.19,STANDARD,298,0.336,0,0.166,0,0,0.0,False,9202.499963190001,2023-09-20,1900-01-01 15:51:55,Wednesday,Day,no risk,no risk,no risk
3055,d814a366-0c34-4c40-bac2-1b8cde1984e1,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-09-20 17:27:23.000,US,USD,USD,MOBILE,382.95,382.95,6.76,1.0,d169ec91-5925-449b-8249-0b70ec35de01,False,143.52.42.183,US,False,0.071,ENHANCED,367,0.939,0,0.176,0,0,0.0,False,382.95,2023-09-20,1900-01-01 17:27:23,Wednesday,Evening,no risk,no risk,high risk
3056,236d0aba-ddec-4a44-ada2-e97f32bfe3b9,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,2023-09-20 17:37:47.000,CA,CAD,CNY,WEB,98.86,73.15,1.51,5.285714,d14bd15a-3c2f-4a06-aa09-0c4dad0ebc86,False,31.136.75.195,CA,False,0.177,STANDARD,947,0.625,0,0.268,0,0,0.0,False,522.54568604,2023-09-20,1900-01-01 17:37:47,Wednesday,Evening,no risk,no risk,no risk
3057,046f1c48-e5e3-445d-8cbd-e87b78dc7565,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-09-20 18:53:07.000,US,USD,MXN,ATM,222.42,222.42,4.01,17.241379,b0361c53-f7af-4126-9b23-a263c72c9a73,False,200.16.226.6,US,False,0.079,STANDARD,1018,0.934,0,0.087,0,0,0.2,False,3834.8275171799996,2023-09-20,1900-01-01 18:53:07,Wednesday,Evening,no risk,no risk,high risk
3058,fe53454a-2c59-4587-9028-e106209597be,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-09-20 19:33:31.000,US,USD,USD,WEB,78.73,78.73,1.42,1.0,a09ebe4d-4e58-4897-b5fd-a5386981dd86,False,54.159.183.137,US,False,0.503,STANDARD,147,0.551,0,0.391,0,0,0.0,False,78.73,2023-09-20,1900-01-01 19:33:31,Wednesday,Evening,no risk,no risk,no risk
3059,39d811bb-b635-48d6-b51b-ccd694058430,23d9943d-57b1-42eb-9ef2-05eed7fd1957,2023-09-20 21:23:57.000,UK,GBP,GBP,ATM,373.51,466.89,6.89,1.0,51e83f09-594a-4ab9-beba-135d88795a48,False,64.116.45.216,UK,False,0.414,STANDARD,718,0.953,0,0.169,1,1,0.0,False,373.51,2023-09-20,1900-01-01 21:23:57,Wednesday,Late Night,no risk,no risk,high risk
3060,1752aa29-4c7d-4e53-bf96-b49b603515ac,f7531a78-8bbe-4a85-b1e8-a0650edddc72,2023-09-20 21:55:45.000,US,USD,NGN,WEB,155.46,155.46,3.45,1111.111111,5d50d365-78a1-4c01-a838-9447ad15e0d1,False,163.114.141.109,US,False,0.031,STANDARD,1016,0.944,0,0.247,0,0,0.25,False,172733.33331606,2023-09-20,1900-01-01 21:55:45,Wednesday,Late Night,no risk,no risk,high risk
3061,a5962ca0-d5bd-422f-a24c-2726ca4609ab,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-09-20 22:10:22.000,UK,GBP,PHP,MOBILE,536.78,670.97,9.18,73.529412,f05207be-5b96-4633-9a95-34f4fbef6ef4,False,7.106.242.242,UK,False,0.32,STANDARD,4,0.892,0,0.407,0,1,0.0,False,39469.11777336,2023-09-20,1900-01-01 22:10:22,Wednesday,Late Night,no risk,no risk,no risk
3062,6e9031bc-5447-4906-858d-62d88b5015bb,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-09-20 22:10:29.000,UK,GBP,CAD,MOBILE,122.23,152.79,2.23,1.689189,e70db499-19e1-4927-b04f-3ebfcf62e33c,False,179.247.157.252,US,True,0.646,STANDARD,4,0.892,0,0.407,0,0,0.0,False,206.46957147,2023-09-20,1900-01-01 22:10:29,Wednesday,Late Night,no risk,no risk,no risk
3063,fba40f2d-9669-447e-85bc-8dc529353bad,66c71a44-d07c-4a20-a576-0a377193bf6b,2023-09-20 22:42:48.000,US,USD,EUR,MOBILE,138.31,138.31,3.12,0.925926,2423544b-d098-40c7-864f-21a385d5e667,False,96.197.148.73,UK,True,0.314,STANDARD,34,0.427,0,0.068,0,0,0.0,False,128.06482506,2023-09-20,1900-01-01 22:42:48,Wednesday,Late Night,no risk,no risk,no risk
3064,1afc42f2-d80d-4e26-ad7f-883e7feabb24,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-09-21 00:47:03.000,US,USD,PHP,WEB,259.44,259.44,4.73,58.823529,645cfb3b-40db-489f-96d2-e8f372001668,False,57.194.65.11,US,False,0.518,ENHANCED,367,0.939,0,0.176,0,0,0.1,False,15261.17636376,2023-09-21,1900-01-01 00:47:03,Thursday,Night,no risk,no risk,high risk
3065,9116650f-9cd2-45d2-9ee2-76af80c7155c,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,2023-09-21 07:15:38.000,CA,CAD,CNY,WEB,53.06,39.27,2.12,5.285714,4bbfc51d-0f34-41a5-b4f6-03a7730ff988,False,169.56.7.9,CA,False,0.124,STANDARD,947,0.625,0,0.268,0,0,0.0,False,280.45998484,2023-09-21,1900-01-01 07:15:38,Thursday,Day,no risk,no risk,no risk
3066,e6478d5f-a2fe-4946-93bf-8b7d637ef464,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-09-21 07:48:07.000,US,USD,INR,MOBILE,180.93,180.93,3.07,83.333333,048d15d2-34e5-4b99-ac31-76634abcd265,False,243.12.146.193,US,False,0.507,STANDARD,263,0.522,0,0.223,0,0,0.0,False,15077.49993969,2023-09-21,1900-01-01 07:48:07,Thursday,Day,no risk,no risk,no risk
3067,7023356a-94e9-4951-ba17-105107d12612,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2023-09-21 07:58:41.000,US,USD,CAD,MOBILE,103.79,103.79,3.22,1.351351,b1a2d8af-75a6-4ca6-ab38-3c685011011b,True,75.3.206.118,US,False,0.831,ENHANCED,257,0.744,0,0.257,0,0,0.0,False,140.25672029,2023-09-21,1900-01-01 07:58:41,Thursday,Day,no risk,no risk,no risk
3068,663e3435-e197-4da3-966e-f23c00871dda,f7531a78-8bbe-4a85-b1e8-a0650edddc72,2023-09-21 08:03:08.000,US,USD,PHP,WEB,58.0,58.0,1.47,58.823529,6fbeefc0-34c9-498e-a74c-8b53088c0a9e,True,33.200.56.184,US,False,0.374,STANDARD,1016,0.794,0,0.247,0,0,0.1,False,3411.764682,2023-09-21,1900-01-01 08:03:08,Thursday,Day,no risk,no risk,no risk
3069,c3e862ae-8334-4704-b882-2cd331d869a7,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-09-21 08:24:30.000,UK,GBP,PHP,WEB,522.94,653.67,8.83,73.529412,b1003348-b0b5-4f26-bd1e-32a1a95b3652,False,112.108.152.96,UK,False,0.413,STANDARD,4,0.892,0,0.407,0,0,0.0,False,38451.47071128,2023-09-21,1900-01-01 08:24:30,Thursday,Day,no risk,no risk,no risk
3070,b1206549-b19c-45bd-b021-80fabf9c8026,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-09-21 10:41:36.000,UK,GBP,GBP,WEB,69.25,86.57,2.35,1.0,e9691d75-9094-4ab8-8e4b-2c6d1b692eab,False,223.101.146.89,UK,False,0.034,STANDARD,4,0.892,0,0.407,0,1,0.0,False,69.25,2023-09-21,1900-01-01 10:41:36,Thursday,Day,no risk,no risk,no risk
3071,1f0b5064-b983-440e-918c-667d5a7f814c,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-09-21 13:40:18.000,US,USD,USD,MOBILE,480.46,480.46,7.62,1.0,130c4554-6da9-439f-82f7-d160d2264b08,False,19.217.140.32,US,False,0.293,STANDARD,263,0.522,0,0.223,0,0,0.0,False,480.46,2023-09-21,1900-01-01 13:40:18,Thursday,Day,no risk,no risk,no risk
3072,0a1a9c2e-fdae-4e7d-801e-92cca82877f8,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-09-21 15:28:36.000,UK,GBP,CAD,MOBILE,179.02,223.77,2.76,1.689189,e9691d75-9094-4ab8-8e4b-2c6d1b692eab,False,112.231.171.202,UK,False,0.663,STANDARD,4,0.892,0,0.407,0,0,0.0,False,302.39861478,2023-09-21,1900-01-01 15:28:36,Thursday,Day,no risk,no risk,no risk
3073,6fa4c8a4-cea8-49a5-ae07-f56f44fd5549,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-09-21 16:12:09.000,US,USD,NGN,ATM,100.38,100.38,2.25,1111.111111,596eeb7a-8db5-41fd-a1fd-b048bd59f324,False,194.32.250.191,US,False,0.434,STANDARD,1018,0.934,0,0.087,0,0,0.25,False,111533.33332217998,2023-09-21,1900-01-01 16:12:09,Thursday,Day,no risk,no risk,high risk
3074,6fdbe59d-3caa-49da-a977-232eec50af8a,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-09-21 19:59:13.000,US,USD,GBP,MOBILE,179.5,179.5,4.06,0.8,cdedfc0f-2dec-47d5-a464-1bd8255aa493,True,207.196.9.121,US,False,0.32,STANDARD,147,0.401,0,0.391,0,0,0.0,True,143.6,2023-09-21,1900-01-01 19:59:13,Thursday,Evening,no risk,no risk,no risk
3075,e720f70e-afed-4e94-8052-61bee2c7eb40,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-09-21 21:43:06.000,US,USD,INR,WEB,210.35,210.35,3.78,83.333333,5486e34e-7cc6-40ec-ab8b-f400b88995cf,False,89.205.230.205,US,False,0.396,ENHANCED,367,0.939,0,0.176,0,0,0.0,False,17529.16659655,2023-09-21,1900-01-01 21:43:06,Thursday,Late Night,no risk,no risk,high risk
3076,a8a2c229-c2c6-4ab5-82ef-e68bff463a4c,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-09-21 22:04:58.000,UK,GBP,PHP,WEB,37.13,46.41,2.45,73.529412,9ef46542-0325-48e7-a023-e6eddaad3365,False,21.44.216.127,US,False,0.326,STANDARD,4,0.892,0,0.407,0,0,0.0,False,2730.14706756,2023-09-21,1900-01-01 22:04:58,Thursday,Late Night,no risk,no risk,no risk
3077,b80cf4af-4129-43f2-baec-b79d9b4692a7,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-09-22 03:29:06.000,US,USD,CNY,WEB,54.46,54.46,2.04,7.142857,7c53db9b-4182-4dec-b845-f29cf8af8941,False,128.47.180.26,US,False,0.291,STANDARD,1018,0.934,0,0.087,0,0,0.0,False,388.99999222,2023-09-22,1900-01-01 03:29:06,Friday,Night,no risk,no risk,high risk
3078,b5dcf6a1-6490-423a-aa6e-671d8dce26bc,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,2023-09-22 08:41:50.000,CA,CAD,EUR,MOBILE,277.62,205.44,5.28,0.685185,d14bd15a-3c2f-4a06-aa09-0c4dad0ebc86,False,147.216.246.52,CA,False,0.266,STANDARD,947,0.625,0,0.268,0,0,0.0,False,190.2210597,2023-09-22,1900-01-01 08:41:50,Friday,Day,no risk,no risk,no risk
3079,30cc3740-1cba-4b8f-8cd8-433f4be41304,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-09-22 10:44:04.000,US,USD,NGN,WEB,581.36,581.36,10.14,1111.111111,4330d972-6912-4817-9a92-62a41b126966,False,175.242.44.152,US,False,0.851,STANDARD,147,0.551,0,0.391,0,0,0.25,False,645955.55549096,2023-09-22,1900-01-01 10:44:04,Friday,Day,no risk,no risk,no risk
3080,3161521d-c19d-49bc-a7d8-8d970cc550a7,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-09-22 17:47:14.000,US,USD,NGN,MOBILE,58.7,58.7,1.95,1111.111111,620d99ab-a100-4622-8e08-756997cfe7ed,False,156.222.121.126,US,False,0.265,STANDARD,298,0.336,0,0.166,0,0,0.25,False,65222.2222157,2023-09-22,1900-01-01 17:47:14,Friday,Evening,no risk,no risk,no risk
3081,33aa77dd-7c57-4d58-ab3c-f298d66b8e49,23d9943d-57b1-42eb-9ef2-05eed7fd1957,2023-09-22 23:05:34.000,UK,GBP,MXN,WEB,496.94,621.17,7.31,21.551724,80a924c6-69f0-4c32-8aab-b4146c327643,False,226.29.225.86,UK,False,0.207,STANDARD,718,0.953,0,0.169,3,4,0.0,False,10709.91372456,2023-09-22,1900-01-01 23:05:34,Friday,Late Night,no risk,no risk,high risk
3082,20a257b3-64e5-420e-9305-93321bc7fe25,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-09-22 23:11:19.000,US,USD,EUR,WEB,90.92,90.92,2.15,0.925926,fe4a233a-f91e-4aac-b3a6-995f978d1ea3,False,92.141.201.135,US,False,0.961,STANDARD,1018,0.934,0,0.087,0,0,0.0,False,84.18519192000001,2023-09-22,1900-01-01 23:11:19,Friday,Late Night,no risk,high risk,high risk
3083,16d90b6c-e11e-4b2d-86f4-fc8c9f27108f,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-09-22 23:28:37.000,US,USD,GBP,MOBILE,96.83,96.83,0.59,0.8,065535ba-8fa8-455c-a208-5e5be12c2c02,False,57.166.243.108,US,False,0.25,STANDARD,147,0.551,0,0.391,0,1,0.0,False,77.464,2023-09-22,1900-01-01 23:28:37,Friday,Late Night,no risk,no risk,no risk
3084,c15895a5-f09f-4bcd-afaa-40d07bccfc6f,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-09-23 05:50:31.000,US,USD,USD,MOBILE,102.03,102.03,2.12,1.0,0663459e-c6b4-48f2-9ab0-edd8604bf023,False,115.53.117.186,US,False,0.083,STANDARD,147,0.551,0,0.391,0,0,0.0,False,102.03,2023-09-23,1900-01-01 05:50:31,Saturday,Night,no risk,no risk,no risk
3085,ce06416c-56b2-409f-8390-40413db14cfe,23d9943d-57b1-42eb-9ef2-05eed7fd1957,2023-09-23 13:46:50.000,UK,GBP,EUR,MOBILE,40.39,50.49,1.11,1.157407,1f81d60c-25b5-495c-a49c-b59a3aa4fb3a,False,200.124.215.55,UK,False,0.104,STANDARD,718,0.953,0,0.169,0,0,0.05,False,46.74766873,2023-09-23,1900-01-01 13:46:50,Saturday,Day,no risk,no risk,high risk
3086,cc237f15-f87e-4be0-986e-749c04e77c80,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-09-23 16:39:45.000,US,USD,USD,MOBILE,111.2,111.2,2.87,1.0,020bc265-eea2-42f4-a4bb-59c5b5bf9b10,False,37.13.163.236,US,False,0.343,STANDARD,147,0.551,0,0.391,0,0,0.0,False,111.2,2023-09-23,1900-01-01 16:39:45,Saturday,Day,no risk,no risk,no risk
3087,3ca65f7c-6028-45c3-897d-20f6fd58e266,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-09-23 17:38:25.000,US,USD,EUR,WEB,201.91,201.91,5.25,0.925926,596eeb7a-8db5-41fd-a1fd-b048bd59f324,False,132.50.175.37,US,False,0.172,STANDARD,1018,0.934,0,0.087,0,0,0.0,False,186.95371866,2023-09-23,1900-01-01 17:38:25,Saturday,Evening,no risk,no risk,high risk
3088,83a402aa-ef2c-4da3-b022-62ed9eb0dee1,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-09-23 17:52:30.000,US,USD,NGN,MOBILE,121.69,121.69,2.01,1111.111111,301dc746-fb54-42c3-8e3c-c20fd17acd03,False,36.33.125.241,US,False,0.431,STANDARD,263,0.522,0,0.223,0,1,0.25,False,135211.11109758998,2023-09-23,1900-01-01 17:52:30,Saturday,Evening,no risk,no risk,no risk
3089,5b78fd8c-60d3-4123-a918-af8df410dc2d,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-09-23 21:06:03.000,US,USD,CAD,MOBILE,169.6,169.6,3.97,1.351351,8eda59dc-0b01-4857-b9d9-0e1d176a74ca,False,247.90.11.74,US,False,0.157,STANDARD,298,0.336,0,0.166,0,0,0.0,False,229.1891296,2023-09-23,1900-01-01 21:06:03,Saturday,Late Night,no risk,no risk,no risk
3090,779a040b-ff0e-40f5-b3e5-335e8ead59f8,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-09-23 23:25:08.000,US,USD,INR,MOBILE,28.58,28.58,1.13,83.333333,344d1b1a-6e55-4609-97de-d38d2355b29a,False,47.201.34.170,UK,True,0.306,ENHANCED,367,0.939,0,0.176,0,0,0.0,False,2381.6666571399996,2023-09-23,1900-01-01 23:25:08,Saturday,Late Night,no risk,no risk,high risk
3091,15d5b14e-cc17-4e2c-8c49-c534fd9be90f,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-09-23 23:25:14.000,US,USD,USD,MOBILE,386.05,386.05,6.35,1.0,f763f57c-bf9b-451d-b6b3-21e7a064659b,False,213.108.190.56,US,False,0.108,STANDARD,263,0.522,0,0.223,0,0,0.0,False,386.05,2023-09-23,1900-01-01 23:25:14,Saturday,Late Night,no risk,no risk,no risk
3092,614cead2-ac02-4161-8d04-4f954554b16c,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-09-23 23:39:44.000,US,USD,CAD,MOBILE,210.99,210.99,4.21,1.351351,645cfb3b-40db-489f-96d2-e8f372001668,False,110.178.80.92,US,False,0.828,ENHANCED,367,0.939,0,0.176,0,0,0.0,False,285.12154749,2023-09-23,1900-01-01 23:39:44,Saturday,Late Night,no risk,no risk,high risk
3093,4216bd07-7847-46a4-bfab-0213021f62fd,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-09-24 03:37:49.000,US,USD,NGN,MOBILE,45.04,45.04,2.0,1111.111111,b823bda8-e2a3-4541-a8d3-ae59fc963dd7,False,201.175.149.87,US,False,0.205,STANDARD,263,0.522,0,0.223,0,0,0.25,False,50044.44443944,2023-09-24,1900-01-01 03:37:49,Sunday,Night,no risk,no risk,no risk
3094,06d25a07-8982-430c-a761-42528941b468,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-09-24 10:33:48.000,US,USD,CAD,WEB,75.22,75.22,2.65,1.351351,048d15d2-34e5-4b99-ac31-76634abcd265,False,231.160.106.176,US,False,0.285,STANDARD,263,0.522,0,0.223,0,0,0.0,False,101.64862222,2023-09-24,1900-01-01 10:33:48,Sunday,Day,no risk,no risk,no risk
3095,b9b18190-d650-45cf-b03e-4e8aeded6330,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-09-24 12:25:27.000,US,USD,GBP,WEB,357.26,357.26,6.46,0.8,21f5744c-01eb-4516-b0c0-e705a67dd5a7,False,216.114.147.7,US,False,0.148,STANDARD,298,0.336,0,0.166,0,0,0.0,False,285.808,2023-09-24,1900-01-01 12:25:27,Sunday,Day,no risk,no risk,no risk
3096,8a0c8d65-5678-4fdc-b736-a21343350428,f7531a78-8bbe-4a85-b1e8-a0650edddc72,2023-09-24 12:53:29.000,US,USD,INR,MOBILE,277.33,277.33,4.95,83.333333,bd83b677-81f5-488d-94c3-8ffddd119f10,False,9.75.205.106,US,False,0.366,STANDARD,1016,0.944,0,0.247,0,0,0.0,False,23110.83324089,2023-09-24,1900-01-01 12:53:29,Sunday,Day,no risk,no risk,high risk
3097,a4c08744-ba46-4eca-a528-be4fd30ebc79,f7531a78-8bbe-4a85-b1e8-a0650edddc72,2023-09-24 15:04:15.000,US,USD,INR,MOBILE,9995.89,9995.89,150.33,83.333333,f2081bd5-7da0-4c37-aa73-8b688400a00b,False,154.233.193.180,UK,True,0.428,STANDARD,1016,0.944,0,0.247,0,0,0.0,False,832990.8300013699,2023-09-24,1900-01-01 15:04:15,Sunday,Day,no risk,no risk,high risk
3098,bbf57fdc-d0c2-4894-a666-797086e2fdef,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-09-24 17:28:53.000,UK,GBP,CAD,MOBILE,704.42,880.53,11.28,1.689189,79d3d210-8e12-4a2d-9f99-fd9a72dccf88,False,178.246.191.223,UK,False,0.242,STANDARD,4,0.892,0,0.407,0,0,0.0,False,1189.89851538,2023-09-24,1900-01-01 17:28:53,Sunday,Evening,no risk,no risk,no risk
3099,0d033fd9-2746-41f8-bcc6-0d35b1fb745f,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-09-24 18:57:44.000,US,USD,CAD,MOBILE,89.16,89.16,1.0,1.351351,b6ace2b9-bccc-446f-a9b6-ef55e9afa6e7,False,227.203.7.239,US,False,1.2,ENHANCED,367,0.1,0,0.176,-1,0,0.0,False,120.48645515999999,2023-09-24,1900-01-01 18:57:44,Sunday,Evening,no risk,high risk,no risk
3100,64b6ac6f-f4e7-4f4d-acd2-6188faa8fe96,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-09-24 19:16:35.000,US,USD,CAD,WEB,71.23,71.23,1.76,1.351351,9604142b-6a4d-447c-9f61-06eb6f474048,False,191.182.176.200,UK,True,0.429,STANDARD,147,0.551,0,0.391,0,0,0.0,False,96.25673173,2023-09-24,1900-01-01 19:16:35,Sunday,Evening,no risk,no risk,no risk
3101,69b160f0-c981-4c9f-84e3-a99dc944de10,bf818924-c43b-4e91-8dd4-fbb71d30833a,2023-09-25 02:55:37.000,US,USD,CAD,ATM,1062.04,1062.04,16.66,1.351351,60180cbc-731d-408e-b94a-679c339cdef8,False,193.79.71.117,US,False,0.502,STANDARD,830,0.799,0,0.102,0,0,0.0,False,1435.18881604,2023-09-25,1900-01-01 02:55:37,Monday,Night,no risk,no risk,no risk
3102,0beea8f7-c7c5-46bb-9775-9a36c8d02f3f,23d9943d-57b1-42eb-9ef2-05eed7fd1957,2023-09-25 05:21:12.000,UK,GBP,GBP,WEB,61.11,76.39,1.55,1.0,a4dd426f-a9c1-4f1e-942a-521614130a1d,False,113.239.111.235,CA,True,0.234,STANDARD,718,0.953,0,0.169,0,0,0.0,False,61.11,2023-09-25,1900-01-01 05:21:12,Monday,Night,no risk,no risk,high risk
3103,4db38669-8f68-479e-ac67-a78fc2c4aa20,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2023-09-25 06:38:37.000,US,USD,MXN,WEB,61.36,61.36,2.61,17.241379,f44c9417-49d7-4be1-bc60-f59584f28cd4,False,124.224.4.88,US,False,0.921,ENHANCED,257,0.894,0,0.257,7,8,0.2,False,1057.9310154399998,2023-09-25,1900-01-01 06:38:37,Monday,Day,no risk,high risk,no risk
3104,07824fbe-8c7a-47ad-8c71-c9cd9e8bd77e,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2023-09-25 11:41:27.000,US,USD,PHP,MOBILE,74.88,74.88,3.46,58.823529,78751c0b-be66-4db1-b86b-fbff2283ff6b,False,110.2.55.188,US,False,0.185,ENHANCED,257,0.894,0,0.257,0,0,0.1,False,4404.70585152,2023-09-25,1900-01-01 11:41:27,Monday,Day,no risk,no risk,no risk
3105,01948113-2a20-4a79-954a-09b0d6f93998,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-09-25 13:09:21.000,US,USD,NGN,WEB,138.89,138.89,2.65,1111.111111,40ed1eea-23ea-4130-8fb2-cc17d4f0e700,False,28.32.198.197,CA,True,0.398,STANDARD,1018,0.934,0,0.087,0,0,0.25,False,154322.22220678997,2023-09-25,1900-01-01 13:09:21,Monday,Day,no risk,no risk,high risk
3106,ad008790-ab65-4e13-abf2-9aaa24613857,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-09-25 13:38:56.000,US,USD,EUR,WEB,32.23,32.23,1.21,0.925926,d8d658f3-4598-490f-bef5-c69d51befdff,False,186.7.1.133,US,False,0.164,ENHANCED,367,0.939,0,0.176,0,0,0.0,False,29.842594979999998,2023-09-25,1900-01-01 13:38:56,Monday,Day,no risk,no risk,high risk
3107,4b3fd332-47a5-497c-ae61-a8746a16b2cb,c6d6f094-e982-46d2-8c1b-12d3af4a4bb9,2023-09-25 14:37:54.000,CA,CAD,CNY,ATM,162.04,119.91,4.22,5.285714,584acb93-6847-4080-84bc-42788479e6a0,False,156.28.213.230,CA,False,0.419,STANDARD,172,0.881,0,0.199,0,0,0.0,False,856.4970965599999,2023-09-25,1900-01-01 14:37:54,Monday,Day,no risk,no risk,no risk
3108,cda9567c-f4f6-4933-9055-df42e1061f0a,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-09-25 18:29:11.000,US,USD,CAD,WEB,9994.8,9994.8,151.68,1.351351,057a1ede-97f7-4ca2-8de0-a605ab517744,False,83.131.6.99,US,False,0.243,STANDARD,1018,0.934,0,0.087,0,0,0.0,False,13506.4829748,2023-09-25,1900-01-01 18:29:11,Monday,Evening,no risk,no risk,high risk
